employee_id,name,department_id,position_id,subsidiary,hire_date,salary,email,status
E-2588,Karen Henry,D-16,P-15,retail,11-11-2016,52279,emp2588@meridian.com,active
E-2589,  Wu Xu  ,D-11,P-66,retail,2017-10-25,31272,emp2589@meridian.com,active
E-2590,Wu Wu,D-6,P-18,saas,2016-11-01,29 304,emp2590@meridian. co,active
E-2591,Paul Olive,D-25,P-91,saas,2024-10-06,"$22,704.00",EMP2591@MERIDIAN.COM,active
E-2592,Xavier Xu,D-37,P-9,mfg,2017-03-01,"$19,900.00",emp2592@meridian. co,active
E-2593,Ivy Henry,D-40,P-45,retail,14-04-2023,47131,  emp2593@meridian.com  ,active
E-2594,David Rose,D-25,P-103,retail,11/13/2015,"30 436,00",EMP2594@MERIDIAN.COM,active
E-2595,zhou hu,D-1,P-93,retail,2020-11-04,44397,  emp2595@meridian. co  ,active
E-2596,UMAR ALICE,D-32,P-59,retail,06/09/2024,29041,emp2596@meridian. co,active
E-2597,  Wang Vera  ,D-39,P-62,mfg,2015-09-17,"$49,757.00",emp2597@meridian. co,active
E-2598,  Xu Mona  ,D-36,P-73,mfg,03/02/2024,39497,emp2598@meridian. co,active
E-2599,ivy ivy,D-31,P-70,retail,12/25/2022,"$52,671.00",EMP2599@MERIDIAN.COM,left
E-2600,YUKI ZHOU,D-16,P-62,mfg,09/19/2019,31444,EMP2600@MERIDIAN.COM,active
E-2601,mona sun,D-15,P-85,retail,2017-05-05,28375,emp2601@meridian. co,active
E-2602,Wu Carol,D-31,P-96,retail,2018-09-26,"50 943,00",EMP2602@MERIDIAN.COM,active
E-2603,  Jack Hu  ,D-25,P-82,mfg,11/06/2024,26219,emp2603@meridian. co,active
E-2604,Olive Bob,D-3,P-26,mfg,2026-09-14,48 822,emp2604@meridian.com,active
E-2605,Wu Frank,D-17,P-4,retail,06-10-2018,34 686,emp2605@meridian. co,active
E-2606,  Frank Henry  ,D-22,P-49,retail,2020-10-04,35337,EMP2606@MERIDIAN.COM,active
E-2607,HU GUO,D-12,P-115,mfg,06/07/2017,28115,EMP2607@MERIDIAN.COM,active
E-2608,carol wu,D-38,P-66,mfg,2024-01-13,"7 036,00",emp2608@meridian. co,active
E-2609,Frank Ivy,D-1,P-81,mfg,05-12-2021,44928,emp2609@meridian.COM,active
E-2610,Bob Bob,D-17,P-44,saas,22-05-2016,"$47,261.00",emp2610@meridian. co,active
E-2611,DAVID EVE,D-3,P-54,retail,04/03/2021,"$38,312.00",emp2611@meridian.com,active
E-2612,  Jack Mona  ,D-1,P-84,saas,2026-06-03,"$37,560.00",emp2612@meridian.com,active
E-2613,Zhang Umar,D-29,P-14,retail,12-02-2018,42975,emp2613@meridian. co,left
E-2614,Xu Yuki,D-34,P-25,mfg,01/15/2017,6 366,emp2614@meridian.com,active
E-2615,rose mona,D-21,P-106,retail,2022-04-08,29469,emp2615@meridian.com,active
E-2616,vera quinn,D-26,P-42,retail,07/27/2021,"$30,923.00",emp2616@meridian.COM,active
E-2617,Xu Xu,D-29,P-98,retail,14-08-2017,"$16,991.00",EMP2617@MERIDIAN.COM,active
E-2618,Wu Leo,D-33,P-18,mfg,21-06-2018,28163,emp2618@meridian.com,active
E-2619,Xu Ivy,D-35,P-109,saas,02/24/2025,39843,emp2619@meridian.com,active
E-2620,Nick Yuki,D-26,P-10,retail,06/13/2021,36 129,  emp2620@meridian. co  ,active
E-2621,Xavier Umar,D-36,P-75,retail,2024-01-28,5873,  emp2621@meridian. co  ,active
E-2622,Mona Liu,D-29,P-50,retail,2018-07-09,44726,emp2622@meridian.com,active
E-2623,JACK CAROL,D-5,P-76,retail,08/15/2026,"$43,656.00",EMP2623@MERIDIAN. CO,left
E-2624,VERA NICK,D-6,P-118,mfg,2026-10-17,12939,EMP2624@MERIDIAN. CO,active
E-2625,Vera Lin,D-34,P-9,retail,2015-06-14,"$24,695.00",emp2625@meridian.com,active
E-2626,Olive Eve,D-12,P-78,retail,2019-08-14,24927,  emp2626@meridian.com  ,active
E-2627,carol olive,D-13,P-10,retail,04/18/2018,"$44,631.00",EMP2627@MERIDIAN. CO,active
E-2628,Olive Chen,D-40,P-112,retail,07/20/2023,48681,emp2628@meridian.com,active
E-2629,Eve Lin,D-18,P-29,mfg,05/19/2025,24349,  emp2629@meridian. co  ,active
E-2630,  Hu Grace  ,D-6,P-23,retail,2020-03-18,"43 240,00",  emp2630@meridian.COM  ,active
E-2631,ROSE MONA,D-14,P-5,retail,2019-03-18,"$23,352.00",emp2631@meridian. co,left
E-2632,  Ivy Alice  ,D-3,P-35,retail,25-12-2022,"$42,234.00",emp2632@meridian. co,active
E-2633,Zhang Hu,D-37,P-44,mfg,2017-01-09,50723,  emp2633@meridian. co  ,active
E-2634,carol sun,D-5,P-64,mfg,04/07/2021,38236,emp2634@meridian. co,active
E-2635,WU BOB,D-11,P-87,mfg,2016-08-19,26534,  emp2635@meridian.com  ,active
E-2636,Jack Chen,D-5,P-106,retail,2024-10-14,"$29,974.00",emp2636@meridian.com,left
E-2637,Sun Leo,D-31,P-119,retail,19-12-2016,"$22,401.00",emp2637@meridian.com,active
E-2638,NICK QUINN,D-22,P-95,retail,07/13/2016,48086,emp2638@meridian. co,left
E-2639,Tina Henry,D-26,P-23,mfg,24-08-2021,22202,emp2639@meridian.COM,active
E-2640,Wu Liu,D-32,P-111,mfg,2017-11-15,14 132,emp2640@meridian.COM,active
E-2641,david olive,D-24,P-29,retail,2026-09-17,"$38,864.00",emp2641@meridian.COM,active
E-2642,Wendy Grace,D-33,P-85,retail,03/17/2026,"$49,888.00",EMP2642@MERIDIAN.COM,active
E-2643,  Frank Mona  ,D-13,P-55,retail,2025-05-16,"$6,691.00",EMP2643@MERIDIAN. CO,active
E-2644,Li Tina,D-6,P-49,mfg,01/16/2017,6474,  emp2644@meridian. co  ,active
E-2645,Wu Yuki,D-23,P-118,retail,2024-03-04,11920,emp2645@meridian.com,active
E-2646,David Grace,D-8,P-99,mfg,2026-11-20,21780,emp2646@meridian.com,active
E-2647,Wu Zane,D-38,P-80,mfg,05/08/2018,32528,  emp2647@meridian.com  ,active
E-2648,Leo Guo,D-4,P-46,mfg,26-02-2024,6380,emp2648@meridian.COM,active
E-2649,  Grace Vera  ,D-6,P-90,saas,2017-10-02,"$54,004.00",emp2649@meridian.com,active
E-2650,  Mona Wu  ,D-20,P-58,retail,02/04/2024,40618,  emp2650@meridian.com  ,active
E-2651,  Olive Quinn  ,D-27,P-69,retail,07/16/2025,"$51,982.00",emp2651@meridian. co,active
E-2652,  Sun Hu  ,D-15,P-105,mfg,2021-10-04,"56 671,00",emp2652@meridian. co,active
E-2653,rose grace,D-33,P-12,retail,07/12/2018,"$37,623.00",emp2653@meridian.COM,active
E-2654,GUO FRANK,D-28,P-61,retail,2022-09-11,11255,emp2654@meridian.COM,active
E-2655,IVY XU,D-18,P-102,retail,2021-02-13,43376,emp2655@meridian. co,active
E-2656,WU WENDY,D-11,P-26,retail,06/09/2025,"$50,591.00",emp2656@meridian. co,left
E-2657,Lin Zhang,D-16,P-37,retail,2021-04-07,38448,  emp2657@meridian.com  ,left
E-2658,OLIVE CAROL,D-12,P-53,mfg,04/08/2026,39762,emp2658@meridian.COM,active
E-2659,  Wu Li  ,D-30,P-4,retail,07/10/2016,"$54,955.00",emp2659@meridian.com,active
E-2660,FRANK ROSE,D-36,P-67,retail,2022-10-17,59 607,emp2660@meridian.COM,left
E-2661,  Paul Xavier  ,D-21,P-52,mfg,19-12-2022,22688,EMP2661@MERIDIAN.COM,active
E-2662,lin karen,D-18,P-39,retail,06-10-2025,46260,emp2662@meridian. co,active
E-2663,Yuki Chen,D-6,P-85,mfg,06/02/2016,"$40,772.00",emp2663@meridian.COM,active
E-2664,UMAR LIN,D-10,P-110,mfg,2024-09-12,54297,emp2664@meridian. co,active
E-2665,  Xavier Xavier  ,D-22,P-63,saas,08/06/2020,15 518,  emp2665@meridian.com  ,active
E-2666,Chen Eve,D-28,P-11,retail,2020-11-08,"$45,680.00",  emp2666@meridian. co  ,active
E-2667,Henry Grace,D-18,P-16,retail,01/02/2017,"14 582,00",EMP2667@MERIDIAN. CO,active
E-2668,  Wu Mona  ,D-29,P-3,retail,2021-06-03,"56 504,00",emp2668@meridian.COM,active
E-2669,Xu Xavier,D-14,P-5,retail,24-01-2023,"$44,645.00",emp2669@meridian.COM,left
E-2670,Wang Zhou,D-26,P-50,retail,08-11-2016,"$6,651.00",emp2670@meridian. co,active
E-2671,Leo Eve,D-14,P-18,mfg,09/09/2025,31 244,emp2671@meridian.com,active
E-2672,  Tina Bob  ,D-31,P-4,mfg,2023-12-27,"53 212,00",emp2672@meridian. co,active
E-2673,Zane Guo,D-28,P-21,saas,20-01-2025,29356,emp2673@meridian.com,left
E-2674,hu grace,D-6,P-107,saas,05/18/2020,7970,emp2674@meridian.com,left
E-2675,Leo Sun,D-35,P-32,retail,2015-12-08,11733,  emp2675@meridian.com  ,left
E-2676,Hu Sam,D-18,P-9,saas,2019-08-13,31237,EMP2676@MERIDIAN.COM,active
E-2677,Vera Henry,D-19,P-73,retail,2019-04-14,"$48,095.00",emp2677@meridian.com,active
E-2678,Paul Alice,D-15,P-117,retail,2026-12-25,"$20,523.00",EMP2678@MERIDIAN.COM,active
E-2679,HU BOB,D-26,P-27,saas,2020-11-13,57566,emp2679@meridian.COM,active
E-2680,Henry Paul,D-36,P-85,retail,2026-03-26,42 340,  emp2680@meridian.COM  ,active
E-2681,  Olive Xu  ,D-28,P-69,retail,2015-10-28,"$23,681.00",EMP2681@MERIDIAN. CO,active
E-2682,Olive Zane,D-20,P-69,mfg,10/03/2020,"$55,443.00",emp2682@meridian. co,active
E-2683,  Nick Nick  ,D-17,P-80,mfg,2020-03-15,"$47,452.00",  emp2683@meridian.com  ,active
E-2684,Vera Jack,D-18,P-24,retail,07/12/2022,"40 151,00",emp2684@meridian. co,active
E-2685,ZANE TINA,D-23,P-50,saas,2025-03-19,"$57,438.00",emp2685@meridian.COM,active
E-2686,WU LEO,D-5,P-45,retail,04/17/2016,"22 144,00",emp2686@meridian.com,active
E-2687,grace vera,D-18,P-105,mfg,06/10/2023,"$44,603.00",emp2687@meridian. co,active
E-2688,UMAR LIU,D-6,P-15,mfg,02/15/2022,"51 051,00",emp2688@meridian.com,active
E-2689,  Xu Sam  ,D-4,P-77,retail,01/05/2025,"$36,708.00",emp2689@meridian.com,active
E-2690,Chen Sun,D-25,P-74,retail,2020-12-26,15029,EMP2690@MERIDIAN.COM,active
E-2691,IVY LI,D-20,P-24,mfg,12/07/2019,20 995,EMP2691@MERIDIAN.COM,active
E-2692,  Rose Eve  ,D-21,P-117,retail,02-05-2019,"$37,100.00",emp2692@meridian.com,left
E-2693,Bob Carol,D-9,P-56,mfg,2024-05-14,33004,emp2693@meridian.com,active
E-2694,BOB OLIVE,D-12,P-81,mfg,2024-04-17,35588,  emp2694@meridian.com  ,active
E-2695,TINA ZHOU,D-37,P-120,retail,04-04-2021,24 794,emp2695@meridian. co,active
E-2696,OLIVE YUKI,D-35,P-14,retail,07/13/2024,"$28,966.00",emp2696@meridian.COM,active
E-2697,  Zhang Olive  ,D-11,P-33,mfg,02-03-2016,22320,emp2697@meridian.com,active
E-2698,wang tina,D-28,P-30,retail,27-10-2025,"37 813,00",  emp2698@meridian.COM  ,active
E-2699,sam wendy,D-11,P-46,saas,09-11-2017,40934,  emp2699@meridian.com  ,active
E-2700,ZANE KAREN,D-4,P-10,mfg,2018-07-26,58404,emp2700@meridian.COM,active
E-2701,quinn wu,D-5,P-115,retail,06/03/2026,"$38,694.00",emp2701@meridian.COM,active
E-2702,Zhao Yuki,D-28,P-26,saas,02-01-2022,21786,EMP2702@MERIDIAN.COM,active
E-2703,carol henry,D-32,P-99,retail,2024-10-17,15946,emp2703@meridian.COM,left
E-2704,ZHANG LEO,D-21,P-115,retail,2016-07-16,30466,EMP2704@MERIDIAN.COM,active
E-2705,  Guo Alice  ,D-16,P-113,retail,27-09-2024,39403,  emp2705@meridian.COM  ,active
E-2706,Wendy Yuki,D-7,P-14,retail,11/10/2026,27056,emp2706@meridian.COM,active
E-2707,GRACE DAVID,D-1,P-114,saas,2022-03-10,47316,emp2707@meridian.COM,left
E-2708,HENRY KAREN,D-25,P-79,retail,2026-10-15,"$28,050.00",emp2708@meridian. co,active
E-2709,Wu Xavier,D-39,P-27,retail,2019-03-19,"$23,173.00",EMP2709@MERIDIAN. CO,active
E-2710,Leo David,D-8,P-29,saas,2019-05-01,"$49,844.00",emp2710@meridian. co,left
E-2711,eve zane,D-27,P-25,saas,2015-03-27,36731,emp2711@meridian. co,active
E-2712,  Hu Sun  ,D-39,P-59,retail,02/01/2026,35711,  emp2712@meridian.com  ,active
E-2713,Zane Rose,D-6,P-79,retail,07-01-2024,"34 136,00",emp2713@meridian. co,active
E-2714,Tina Eve,D-32,P-86,mfg,10/26/2023,38671,emp2714@meridian. co,left
E-2715,GUO ROSE,D-7,P-18,retail,03/02/2018,41228,emp2715@meridian. co,left
E-2716,Ivy Bob,D-12,P-79,mfg,14-03-2016,"$51,679.00",EMP2716@MERIDIAN.COM,active
E-2717,Vera Tina,D-12,P-70,mfg,11/07/2016,46492,emp2717@meridian.COM,active
E-2718,Yuki Olive,D-38,P-23,mfg,2023-08-20,"$53,858.00",emp2718@meridian.com,active
E-2719,Karen Yuki,D-14,P-105,retail,06/27/2019,27 459,emp2719@meridian.com,active
E-2720,Bob Tina,D-36,P-37,retail,2024-01-25,37006,emp2720@meridian.com,active
E-2721,Guo Wu,D-10,P-91,retail,2021-03-03,"$11,095.00",emp2721@meridian.COM,active
E-2722,  Xavier Chen  ,D-12,P-20,retail,16-09-2019,"$45,636.00",emp2722@meridian. co,left
E-2723,Wendy Jack,D-32,P-109,mfg,2016-01-07,"$35,197.00",  emp2723@meridian.com  ,active
E-2724,Olive Chen,D-25,P-120,mfg,08-01-2023,"39 081,00",  emp2724@meridian. co  ,active
E-2725,Karen Eve,D-5,P-118,retail,2017-10-26,36098,  emp2725@meridian. co  ,active
E-2726,Tina Eve,D-16,P-92,saas,08/17/2026,"$41,616.00",emp2726@meridian. co,active
E-2727,Karen Leo,D-30,P-50,mfg,2024-06-27,23786,EMP2727@MERIDIAN. CO,active
E-2728,Grace Grace,D-40,P-6,mfg,2021-06-20,19694,  emp2728@meridian.com  ,active
E-2729,  David Vera  ,D-38,P-17,retail,2021-02-24,58055,emp2729@meridian.com,active
E-2730,David Umar,D-28,P-34,retail,01/20/2025,10577,  emp2730@meridian. co  ,active
E-2731,Eve Karen,D-8,P-95,retail,2015-04-15,"27 829,00",EMP2731@MERIDIAN. CO,active
E-2732,Wu Wang,D-3,P-67,retail,2022-08-15,15 764,EMP2732@MERIDIAN.COM,active
E-2733,Rose Grace,D-9,P-52,retail,2022-05-11,19611,emp2733@meridian.COM,active
E-2734,  Wang Sun  ,D-21,P-11,retail,2018-06-23,18966,  emp2734@meridian.COM  ,active
E-2735,JACK UMAR,D-30,P-41,mfg,12-07-2016,"$21,634.00",emp2735@meridian. co,active
E-2736,Olive Zane,D-34,P-119,mfg,2016-12-08,46 513,emp2736@meridian.com,active
E-2737,ROSE SAM,D-6,P-8,retail,2024-12-16,"20 799,00",emp2737@meridian.COM,active
E-2738,Umar Liu,D-9,P-77,retail,2023-07-01,47233,emp2738@meridian. co,active
E-2739,  Wu Zhang  ,D-21,P-21,retail,2024-04-01,37002,emp2739@meridian.COM,left
E-2740,  Henry Quinn  ,D-27,P-113,mfg,02-02-2016,"$5,940.00",emp2740@meridian.COM,left
E-2741,carol henry,D-26,P-24,retail,2015-02-18,31100,emp2741@meridian. co,active
E-2742,Yuki Vera,D-3,P-67,saas,2025-06-25,"$6,932.00",emp2742@meridian. co,active
E-2743,Frank Tina,D-27,P-84,saas,01/10/2016,"$41,192.00",emp2743@meridian.com,left
E-2744,Wendy Xavier,D-11,P-74,retail,2024-06-12,38668,emp2744@meridian.COM,active
E-2745,Nick David,D-14,P-9,retail,2016-06-26,"$20,020.00",  emp2745@meridian.com  ,active
E-2746,zane tina,D-3,P-12,retail,2019-02-16,25004,emp2746@meridian.COM,active
E-2747,Karen Sun,D-15,P-67,retail,2021-11-13,19524,EMP2747@MERIDIAN. CO,active
E-2748,  David Quinn  ,D-19,P-37,mfg,03/02/2024,"$16,146.00",EMP2748@MERIDIAN. CO,active
E-2749,Rose Olive,D-35,P-73,retail,2022-10-27,36725,emp2749@meridian.com,active
E-2750,Olive Karen,D-1,P-84,retail,2016-11-11,38266,EMP2750@MERIDIAN. CO,active
E-2751,  Umar Li  ,D-25,P-106,retail,2020-05-03,"20 382,00",emp2751@meridian.COM,left
E-2752,Alice Frank,D-30,P-48,mfg,2022-04-26,12002,emp2752@meridian.COM,left
E-2753,  Liu Alice  ,D-5,P-8,retail,03/07/2016,15757,emp2753@meridian.com,active
E-2754,XU TINA,D-13,P-84,retail,2017-10-11,48276,  emp2754@meridian.COM  ,active
E-2755,Vera Zane,D-13,P-96,retail,2017-06-07,38484,emp2755@meridian.COM,active
E-2756,  Hu Xu  ,D-35,P-9,retail,14-05-2026,"$12,052.00",  emp2756@meridian.com  ,active
E-2757,Hu Xu,D-6,P-106,saas,19-12-2026,34616,emp2757@meridian. co,active
E-2758,ZHANG YUKI,D-29,P-35,retail,2018-11-11,28091,emp2758@meridian.com,active
E-2759,Yuki Chen,D-4,P-116,mfg,2025-04-06,17814,  emp2759@meridian. co  ,left
E-2760,Ivy Eve,D-24,P-30,mfg,2020-08-11,"21 160,00",EMP2760@MERIDIAN.COM,active
E-2761,Nick Wendy,D-11,P-99,mfg,08/04/2026,28004,emp2761@meridian. co,active
E-2762,quinn zhao,D-16,P-106,mfg,2015-07-21,52125,emp2762@meridian. co,left
E-2763,Olive Frank,D-34,P-4,retail,2020-10-21,15521,emp2763@meridian. co,active
E-2764,Sun Wu,D-21,P-88,saas,06/15/2015,"$50,831.00",emp2764@meridian.com,active
E-2765,Wu Quinn,D-31,P-100,mfg,08-01-2023,36393,emp2765@meridian.com,active
E-2766,NICK ZHAO,D-12,P-85,retail,12/22/2019,9 872,EMP2766@MERIDIAN.COM,active
E-2767,  Bob Paul  ,D-37,P-48,retail,18-07-2022,43 278,emp2767@meridian.com,active
E-2768,Xu Li,D-34,P-56,retail,2023-03-17,"50 277,00",emp2768@meridian.com,active
E-2769,Olive Tina,D-9,P-118,saas,02/14/2018,"59 414,00",EMP2769@MERIDIAN.COM,active
E-2770,Zane Yuki,D-21,P-29,retail,2025-03-02,"$22,879.00",emp2770@meridian.COM,active
E-2771,quinn li,D-2,P-56,mfg,04/07/2018,"$45,984.00",emp2771@meridian. co,active
E-2772,Henry Lin,D-22,P-46,retail,2018-02-17,57641,emp2772@meridian.com,active
E-2773,Rose Umar,D-7,P-104,saas,2019-02-01,55858,emp2773@meridian. co,active
E-2774,zane leo,D-22,P-92,retail,2026-05-14,"$23,806.00",emp2774@meridian.com,left
E-2775,QUINN HENRY,D-19,P-2,mfg,02-09-2015,"$9,236.00",emp2775@meridian.com,active
E-2776,Yuki Quinn,D-14,P-98,mfg,18-03-2022,"$39,448.00",emp2776@meridian.com,active
E-2777,KAREN SAM,D-31,P-109,retail,01/15/2019,24404,emp2777@meridian. co,active
E-2778,Liu Hu,D-26,P-82,mfg,04-10-2016,54002,EMP2778@MERIDIAN.COM,active
E-2779,Liu Frank,D-24,P-99,retail,22-04-2021,38625,emp2779@meridian.COM,left
E-2780,  Jack Olive  ,D-11,P-24,retail,2022-10-18,"10 530,00",emp2780@meridian. co,active
E-2781,mona sun,D-29,P-71,retail,2019-12-17,33069,emp2781@meridian.COM,active
E-2782,Wu Guo,D-9,P-52,retail,06/18/2021,8016,emp2782@meridian.COM,left
E-2783,Chen Nick,D-13,P-117,retail,12/22/2021,33795,EMP2783@MERIDIAN. CO,active
E-2784,Tina Nick,D-30,P-85,mfg,2021-12-25,12681,EMP2784@MERIDIAN.COM,active
E-2785,Sun Lin,D-7,P-4,retail,12/28/2023,35704,  emp2785@meridian.COM  ,active
E-2786,  Tina Bob  ,D-5,P-118,mfg,12/01/2020,35272,EMP2786@MERIDIAN. CO,active
E-2787,Bob Sun,D-26,P-116,retail,2023-07-22,28041,emp2787@meridian.com,active
E-2788,  Liu Zhao  ,D-10,P-83,mfg,2017-10-17,44315,EMP2788@MERIDIAN. CO,active
E-2789,ROSE OLIVE,D-29,P-1,retail,09-02-2022,"$46,022.00",  emp2789@meridian.com  ,active
E-2790,  Li Karen  ,D-23,P-88,saas,18-02-2016,"$54,609.00",  emp2790@meridian.com  ,active
E-2791,Wu Olive,D-5,P-114,retail,08/16/2023,42851,emp2791@meridian.com,active
E-2792,  Sun Yuki  ,D-21,P-7,mfg,2024-09-22,28404,  emp2792@meridian. co  ,active
E-2793,Quinn Vera,D-29,P-84,mfg,2025-01-07,13244,emp2793@meridian. co,left
E-2794,Lin Yuki,D-3,P-40,retail,2018-05-15,21692,EMP2794@MERIDIAN.COM,active
E-2795,Zhao Carol,D-9,P-86,mfg,2025-01-11,43325,emp2795@meridian.COM,active
E-2796,Sun Frank,D-16,P-116,retail,2021-06-27,"$54,119.00",emp2796@meridian.com,active
E-2797,  Nick Paul  ,D-20,P-22,retail,2021-04-15,29304,emp2797@meridian.com,active
E-2798,Zhang Jack,D-28,P-61,retail,2021-08-28,29465,emp2798@meridian. co,active
E-2799,Karen Liu,D-38,P-18,saas,12/05/2026,27616,EMP2799@MERIDIAN. CO,active
E-2800,Paul Eve,D-8,P-118,mfg,2021-11-19,"$37,238.00",emp2800@meridian.com,left
E-2801,ZANE ZHANG,D-12,P-60,retail,26-05-2024,54411,emp2801@meridian.com,active
E-2802,Hu Karen,D-13,P-38,retail,09/18/2016,"$26,350.00",  emp2802@meridian.com  ,active
E-2803,Frank Sam,D-36,P-22,mfg,2016-06-10,"$15,623.00",emp2803@meridian.COM,active
E-2804,  Lin Umar  ,D-35,P-24,mfg,03/22/2015,39815,emp2804@meridian.com,active
E-2805,Vera Xavier,D-40,P-45,mfg,01/20/2025,15005,emp2805@meridian. co,active
E-2806,  Liu Zane  ,D-34,P-111,mfg,01-06-2019,"$17,461.00",emp2806@meridian.com,active
E-2807,Karen Leo,D-40,P-82,retail,2019-12-03,21528,emp2807@meridian.COM,active
E-2808,Zhou Henry,D-17,P-25,mfg,2026-06-09,35385,emp2808@meridian. co,active
E-2809,Wang Leo,D-11,P-13,retail,2018-09-23,51521,  emp2809@meridian. co  ,left
E-2810,Sam Zhang,D-19,P-91,retail,2018-11-14,50900,emp2810@meridian.com,active
E-2811,Guo Liu,D-4,P-115,retail,04/28/2017,36 856,emp2811@meridian.com,left
E-2812,  Carol Guo  ,D-28,P-42,retail,02/08/2024,"$17,983.00",emp2812@meridian. co,left
E-2813,Sam Ivy,D-5,P-106,retail,20-04-2016,46895,emp2813@meridian.COM,active
E-2814,WU DAVID,D-10,P-60,retail,09/20/2016,"28 794,00",  emp2814@meridian.com  ,active
E-2815,Zhou Grace,D-14,P-14,saas,02-10-2019,14 986,emp2815@meridian. co,left
E-2816,  Wendy Lin  ,D-10,P-66,retail,02/14/2026,57727,emp2816@meridian.COM,active
E-2817,ALICE LEO,D-36,P-82,mfg,2019-09-02,12145,emp2817@meridian. co,active
E-2818,Jack Guo,D-39,P-30,retail,2022-02-08,53219,emp2818@meridian.com,active
E-2819,Yuki Olive,D-34,P-85,saas,2024-01-22,47168,EMP2819@MERIDIAN.COM,active
E-2820,Li Bob,D-13,P-102,saas,13-08-2025,"59 673,00",  emp2820@meridian. co  ,active
E-2821,Wu Xu,D-35,P-96,retail,2020-09-03,"59 485,00",emp2821@meridian.COM,active
E-2822,Wendy Mona,D-4,P-14,retail,2025-05-17,"$50,979.00",emp2822@meridian.com,active
E-2823,nick leo,D-9,P-50,retail,11/01/2016,"$43,442.00",EMP2823@MERIDIAN.COM,active
E-2824,Sun Chen,D-17,P-1,saas,18-11-2024,13 469,emp2824@meridian. co,active
E-2825,Bob Wu,D-4,P-98,retail,2023-06-15,59499,emp2825@meridian.com,left
E-2826,Bob Chen,D-10,P-38,mfg,03-11-2024,"$47,000.00",EMP2826@MERIDIAN. CO,active
E-2827,  Paul Wu  ,D-1,P-94,mfg,01/11/2021,"$47,579.00",  emp2827@meridian. co  ,active
E-2828,Rose Alice,D-11,P-102,mfg,09/17/2026,38130,emp2828@meridian.com,left
E-2829,alice zane,D-12,P-76,retail,2023-04-22,"$7,204.00",emp2829@meridian.COM,active
E-2830,  Sun Jack  ,D-31,P-68,saas,08/11/2023,"$13,921.00",emp2830@meridian. co,active
E-2831,Hu Ivy,D-13,P-88,retail,2015-07-16,"$35,260.00",emp2831@meridian.com,active
E-2832,  Leo Jack  ,D-39,P-47,saas,2025-02-13,22068,emp2832@meridian.com,left
E-2833,BOB WANG,D-31,P-109,retail,02/03/2024,"$19,050.00",  emp2833@meridian.com  ,active
E-2834,  Leo Xavier  ,D-37,P-14,saas,2024-11-05,40863,emp2834@meridian.com,left
E-2835,Quinn Guo,D-22,P-52,retail,05/12/2020,19552,emp2835@meridian.COM,active
E-2836,David Alice,D-20,P-38,retail,06/12/2019,15076,emp2836@meridian.com,active
E-2837,EVE HU,D-35,P-114,saas,2018-09-07,43035,emp2837@meridian. co,active
E-2838,Lin Rose,D-20,P-117,mfg,20-10-2022,"$44,040.00",EMP2838@MERIDIAN. CO,left
E-2839,vera chen,D-37,P-75,retail,02/07/2016,"$33,068.00",emp2839@meridian. co,active
E-2840,Frank Guo,D-11,P-35,mfg,05/13/2024,48721,emp2840@meridian.COM,active
E-2841,  Karen Olive  ,D-8,P-67,mfg,2023-12-26,"$50,882.00",EMP2841@MERIDIAN. CO,active
E-2842,KAREN LIU,D-26,P-16,saas,2016-11-07,54459,emp2842@meridian.com,active
E-2843,Lin Ivy,D-13,P-116,mfg,03/03/2023,39055,  emp2843@meridian.com  ,active
E-2844,Karen Paul,D-16,P-72,retail,2025-09-27,16150,  emp2844@meridian.COM  ,left
E-2845,Paul Wang,D-24,P-14,retail,2022-08-02,"28 111,00",  emp2845@meridian.com  ,active
E-2846,Carol Guo,D-27,P-76,mfg,05-10-2026,"$27,125.00",emp2846@meridian. co,active
E-2847,Liu Frank,D-11,P-113,retail,19-03-2020,"54 362,00",emp2847@meridian.com,active
E-2848,Hu Carol,D-25,P-17,mfg,01/04/2018,18 480,emp2848@meridian.com,active
E-2849,Grace Wendy,D-10,P-12,mfg,08/24/2024,27844,EMP2849@MERIDIAN.COM,left
E-2850,Grace Tina,D-15,P-33,retail,09/08/2022,15789,  emp2850@meridian.COM  ,active
E-2851,XU FRANK,D-9,P-90,retail,25-07-2018,41788,emp2851@meridian.com,active
E-2852,Leo Xu,D-15,P-63,retail,2016-12-01,"$26,707.00",  emp2852@meridian.COM  ,active
E-2853,Zhou Yuki,D-21,P-63,retail,2022-06-03,"$15,899.00",emp2853@meridian.com,left
E-2854,Wu Li,D-11,P-2,saas,2018-12-16,41359,emp2854@meridian.COM,active
E-2855,Jack Leo,D-16,P-25,retail,08/12/2025,"43 721,00",emp2855@meridian.com,active
E-2856,grace henry,D-20,P-6,mfg,2021-04-07,21572,emp2856@meridian.COM,active
E-2857,LEO KAREN,D-14,P-16,saas,07/21/2026,21578,emp2857@meridian. co,active
E-2858,  Rose Karen  ,D-22,P-34,retail,11/28/2024,"14 243,00",EMP2858@MERIDIAN.COM,active
E-2859,LEO XAVIER,D-29,P-95,retail,25-10-2022,38858,emp2859@meridian. co,left
E-2860,wang chen,D-22,P-31,mfg,2020-07-25,30307,emp2860@meridian. co,active
E-2861,Yuki Chen,D-16,P-77,mfg,12-08-2017,59475,emp2861@meridian.com,active
E-2862,Ivy Yuki,D-23,P-38,retail,2016-04-12,13731,  emp2862@meridian. co  ,left
