lead_id,channel_id,company,email,created_at,quality
LD-2803,CH-2,Wonka lead33,lead2802@sales.net,2026-04-05,hot
LD-2804,CH-4,Initech lead34,lead2803@sales.net,2026-04-27,warm
LD-2805,CH-5,Oscorp lead35,lead2804@sales.net,2026-08-02,warm
LD-2806,CH-3,Oscorp lead36,lead2805@sales.net,2026-02-09,HOT
LD-2807,CH-1,Massive Dynamic lead37,  lead2806@sales.net  ,2026-07-14,HOT
LD-2808,CH-7,TYRELL CORP LEAD38,lead2807@prospect.com,2025-05-05,cold
LD-2809,CH-1,Oscorp lead39,lead2808@leads.io,2026-03-04,hot
LD-2810,CH-3,  Cyberdyne lead40  ,LEAD2809@LEADS.IO,2026-07-18,hot
LD-2811,CH-2,weyland-yutani lead41,lead2810@prospect.com,20-09-2026,cold
LD-2812,CH-8,  Weyland-Yutani lead42  ,lead2811@prospect.com,03/22/2025,HOT
LD-2813,CH-4,GLOBEX LEAD43,lead2812@leads.io,03/05/2026,HOT
LD-2814,CH-5,APERTURE LEAD44,  lead2813@sales.net  ,06-12-2026,cold
LD-2815,CH-2,  Oscorp lead45  ,  lead2814@leads.io  ,2026-05-10,hot
LD-2816,CH-5,CYBERDYNE LEAD46,  lead2815@sales.net  ,2025-10-06,hot
LD-2817,CH-8,Cyberdyne lead47,  lead2816@prospect.com  ,02-08-2026,cold
LD-2818,CH-1,INITECH LEAD48,  lead2817@leads.io  ,2025-01-02,HOT
LD-2819,CH-7,  Tyrell Corp lead49  ,lead2818@sales.net,10/21/2025,HOT
LD-2820,CH-8,Stark Industries lead50,lead2819@leads.io,2026-01-10,hot
LD-2821,CH-5,WEYLAND-YUTANI LEAD51,  lead2820@prospect.com  ,02/08/2026,cold
LD-2822,CH-7,Wonka lead52,lead2821@prospect.com,2025-05-18,HOT
LD-2823,CH-8,VANDELAY LEAD53,LEAD2822@LEADS.IO,2025-05-13,warm
LD-2824,CH-8,Stark Industries lead54,lead2823@leads.io,2025-10-04,warm
LD-2825,CH-7,DUNDER MIFFLIN LEAD55,  lead2824@prospect.com  ,2025-03-23,HOT
LD-2826,CH-3,  Vandelay lead56  ,lead2825@sales.net,24-11-2025,cold
LD-2827,CH-5,Wayne Enterprises lead57,lead2826@prospect.com,2026-10-22,warm
LD-2828,CH-2,BLUE SUN LEAD58,  lead2827@leads.io  ,06/25/2026,cold
LD-2829,CH-5,  Stark Industries lead59  ,lead2828@prospect.com,2025-04-12,hot
LD-2830,CH-3,Pied Piper lead60,  lead2829@prospect.com  ,19-01-2026,HOT
LD-2831,CH-6,Initech lead61,  lead2830@leads.io  ,12/28/2026,hot
LD-2832,CH-7,Cyberdyne lead62,lead2831@sales.net,12/25/2025,warm
LD-2833,CH-3,Dunder Mifflin lead63,lead2832@leads.io,25-11-2026,HOT
LD-2834,CH-7,cyberdyne lead64,  lead2833@sales.net  ,05/21/2026,HOT
LD-2835,CH-5,  Acme Corp lead65  ,lead2834@leads.io,18-11-2025,HOT
LD-2836,CH-3,LexCorp lead66,lead2835@leads.io,2026-12-28,cold
LD-2837,CH-2,Weyland-Yutani lead67,lead2836@leads.io,12/10/2026,HOT
LD-2838,CH-6,LEXCORP LEAD68,lead2837@sales.net,2025-08-23,hot
LD-2839,CH-2,Umbrella Co lead69,lead2838@sales.net,2026-03-13,warm
LD-2840,CH-4,blue sun lead70,LEAD2839@PROSPECT.COM,2025-03-12,hot
LD-2841,CH-5,Black Mesa lead0,lead2840@sales.net,11/26/2026,warm
LD-2842,CH-4,Black Mesa lead1,lead2841@sales.net,01/12/2025,warm
LD-2843,CH-3,Oscorp lead2,LEAD2842@SALES.NET,21-10-2026,warm
LD-2844,CH-8,LEXCORP LEAD3,  lead2843@prospect.com  ,2025-10-27,warm
LD-2845,CH-5,  Wonka lead4  ,  lead2844@prospect.com  ,2025-02-26,warm
LD-2846,CH-5,  Globex lead5  ,LEAD2845@SALES.NET,2026-09-23,cold
LD-2847,CH-6,  Blue Sun lead6  ,lead2846@leads.io,2026-12-07,hot
LD-2848,CH-8,Weyland-Yutani lead7,lead2847@sales.net,01-06-2025,warm
LD-2849,CH-5,PIED PIPER LEAD8,  lead2848@sales.net  ,2026-10-07,cold
LD-2850,CH-2,Umbrella Co lead9,lead2849@sales.net,04/23/2026,warm
LD-2851,CH-2,  Dunder Mifflin lead10  ,lead2850@sales.net,2025-04-28,HOT
LD-2852,CH-1,Umbrella Co lead11,lead2851@prospect.com,10/10/2025,hot
LD-2853,CH-3,Wonka lead12,  lead2852@prospect.com  ,07-08-2026,hot
LD-2854,CH-8,Pied Piper lead13,LEAD2853@SALES.NET,01/16/2026,cold
LD-2855,CH-1,  Vandelay lead14  ,lead2854@leads.io,2025-07-03,cold
LD-2856,CH-3,  Black Mesa lead15  ,lead2855@sales.net,08/08/2025,warm
LD-2857,CH-2,Hooli lead16,LEAD2856@SALES.NET,2025-01-01,cold
LD-2858,CH-7,lexcorp lead17,lead2857@sales.net,2026-08-15,hot
LD-2859,CH-7,GLOBEX LEAD18,  lead2858@sales.net  ,01/02/2025,HOT
LD-2860,CH-4,  Tyrell Corp lead19  ,lead2859@leads.io,04/14/2025,warm
LD-2861,CH-2,APERTURE LEAD20,lead2860@sales.net,07-01-2026,warm
LD-2862,CH-2,Umbrella Co lead21,LEAD2861@PROSPECT.COM,03/05/2026,HOT
LD-2863,CH-1,Wonka lead22,lead2862@sales.net,03/20/2025,HOT
LD-2864,CH-7,Aperture lead23,lead2863@sales.net,09/12/2026,cold
LD-2865,CH-7,Hooli lead24,lead2864@prospect.com,2026-09-12,cold
LD-2866,CH-4,Initech lead25,  lead2865@prospect.com  ,2025-04-01,HOT
LD-2867,CH-8,Stark Industries lead26,lead2866@leads.io,26-06-2026,hot
LD-2868,CH-6,TYRELL CORP LEAD27,  lead2867@leads.io  ,2025-10-18,cold
LD-2869,CH-3,DUNDER MIFFLIN LEAD28,lead2868@leads.io,07-08-2026,hot
LD-2870,CH-8,Stark Industries lead29,lead2869@sales.net,16-04-2025,cold
LD-2871,CH-6,UMBRELLA CO LEAD30,lead2870@sales.net,2026-06-28,hot
LD-2872,CH-8,Wayne Enterprises lead31,lead2871@leads.io,05/11/2026,warm
LD-2873,CH-1,  Oscorp lead32  ,lead2872@sales.net,2026-05-06,hot
LD-2874,CH-5,Oscorp lead33,  lead2873@prospect.com  ,05-10-2025,hot
LD-2875,CH-4,Vandelay lead34,lead2874@leads.io,2026-04-23,warm
LD-2876,CH-4,pied piper lead35,lead2875@sales.net,25-04-2025,warm
LD-2877,CH-4,Initech lead36,LEAD2876@PROSPECT.COM,2026-01-25,hot
LD-2878,CH-6,  Initech lead37  ,  lead2877@leads.io  ,09-01-2026,HOT
LD-2879,CH-3,  Pied Piper lead38  ,lead2878@leads.io,02/18/2025,hot
LD-2880,CH-8,LEXCORP LEAD39,  lead2879@leads.io  ,2025-01-07,warm
LD-2881,CH-1,Cyberdyne lead40,LEAD2880@PROSPECT.COM,05/20/2025,cold
LD-2882,CH-8,Wayne Enterprises lead41,lead2881@leads.io,2026-06-05,HOT
LD-2883,CH-1,Wayne Enterprises lead42,LEAD2882@SALES.NET,02-08-2026,HOT
LD-2884,CH-8,acme corp lead43,LEAD2883@LEADS.IO,2026-09-01,HOT
LD-2885,CH-7,WONKA LEAD44,  lead2884@sales.net  ,25-10-2025,HOT
LD-2886,CH-4,PIED PIPER LEAD45,lead2885@leads.io,2026-04-24,warm
LD-2887,CH-2,Oscorp lead46,LEAD2886@SALES.NET,09/25/2025,HOT
LD-2888,CH-8,Blue Sun lead47,lead2887@prospect.com,02/19/2026,hot
LD-2889,CH-6,  Cyberdyne lead48  ,  lead2888@leads.io  ,2025-04-19,cold
LD-2890,CH-4,blue sun lead49,lead2889@prospect.com,2025-03-23,cold
LD-2891,CH-5,WONKA LEAD50,lead2890@sales.net,2026-11-11,HOT
LD-2892,CH-4,Black Mesa lead51,lead2891@prospect.com,2025-01-02,warm
LD-2893,CH-6,Wonka lead52,LEAD2892@PROSPECT.COM,2025-04-05,warm
LD-2894,CH-5,Massive Dynamic lead53,lead2893@leads.io,08-02-2026,hot
LD-2895,CH-8,Hooli lead54,lead2894@sales.net,08/13/2025,cold
LD-2896,CH-3,STARK INDUSTRIES LEAD55,lead2895@sales.net,2025-04-04,HOT
LD-2897,CH-5,ACME CORP LEAD56,lead2896@leads.io,2026-09-02,cold
LD-2898,CH-8,Initech lead57,lead2897@sales.net,12/19/2026,HOT
LD-2899,CH-4,  LexCorp lead58  ,  lead2898@prospect.com  ,2026-07-01,warm
LD-2900,CH-4,Stark Industries lead59,lead2899@prospect.com,10-04-2025,HOT
LD-2901,CH-6,Pied Piper lead60,lead2900@sales.net,12/24/2025,warm
LD-2902,CH-8,Umbrella Co lead61,  lead2901@sales.net  ,2026-05-20,HOT
LD-2903,CH-4,Wayne Enterprises lead62,lead2902@sales.net,2025-05-28,hot
LD-2904,CH-8,  Acme Corp lead63  ,lead2903@prospect.com,06/10/2026,cold
LD-2905,CH-5,Oscorp lead64,lead2904@prospect.com,05/08/2026,HOT
LD-2906,CH-5,Wonka lead65,  lead2905@sales.net  ,2025-02-24,HOT
LD-2907,CH-4,Globex lead66,lead2906@sales.net,12-06-2025,warm
LD-2908,CH-5,VANDELAY LEAD67,lead2907@leads.io,28-07-2025,HOT
LD-2909,CH-4,TYRELL CORP LEAD68,lead2908@sales.net,01/21/2025,warm
LD-2910,CH-8,  Acme Corp lead69  ,lead2909@prospect.com,14-12-2026,hot
LD-2911,CH-4,  Acme Corp lead70  ,lead2910@sales.net,2026-07-28,cold
LD-2912,CH-4,Initech lead0,lead2911@sales.net,02/11/2025,hot
LD-2913,CH-3,GLOBEX LEAD1,  lead2912@leads.io  ,01/25/2025,HOT
LD-2914,CH-5,Globex lead2,lead2913@leads.io,06-06-2026,cold
LD-2915,CH-2,Pied Piper lead3,  lead2914@prospect.com  ,02/07/2025,cold
LD-2916,CH-8,MASSIVE DYNAMIC LEAD4,  lead2915@prospect.com  ,01/27/2025,HOT
LD-2917,CH-6,Initech lead5,lead2916@prospect.com,17-04-2025,hot
LD-2918,CH-1,  Acme Corp lead6  ,lead2917@prospect.com,2025-10-20,cold
LD-2919,CH-1,vandelay lead7,lead2918@leads.io,25-05-2025,hot
LD-2920,CH-2,Wonka lead8,LEAD2919@LEADS.IO,23-04-2025,warm
LD-2921,CH-5,DUNDER MIFFLIN LEAD9,  lead2920@sales.net  ,2025-09-22,cold
LD-2922,CH-2,Umbrella Co lead10,lead2921@leads.io,20-02-2026,warm
LD-2923,CH-5,  Tyrell Corp lead11  ,lead2922@leads.io,2025-09-03,hot
LD-2924,CH-7,MASSIVE DYNAMIC LEAD12,lead2923@leads.io,2025-11-18,cold
LD-2925,CH-8,  Globex lead13  ,lead2924@prospect.com,2026-08-20,hot
LD-2926,CH-1,Weyland-Yutani lead14,lead2925@prospect.com,10/14/2025,hot
LD-2927,CH-6,Vandelay lead15,lead2926@prospect.com,2025-08-11,hot
LD-2928,CH-2,  Massive Dynamic lead16  ,lead2927@sales.net,2025-11-11,hot
LD-2929,CH-5,GLOBEX LEAD17,  lead2928@leads.io  ,2026-08-22,cold
LD-2930,CH-8,HOOLI LEAD18,lead2929@sales.net,02/15/2025,hot
LD-2931,CH-7,Weyland-Yutani lead19,  lead2930@prospect.com  ,2026-05-04,warm
LD-2932,CH-2,  Stark Industries lead20  ,LEAD2931@PROSPECT.COM,01/22/2026,hot
LD-2933,CH-5,  Wayne Enterprises lead21  ,LEAD2932@SALES.NET,04/25/2025,HOT
LD-2934,CH-1,DUNDER MIFFLIN LEAD22,  lead2933@leads.io  ,2025-06-28,cold
LD-2935,CH-1,Tyrell Corp lead23,lead2934@prospect.com,09/26/2025,HOT
LD-2936,CH-4,Tyrell Corp lead24,lead2935@prospect.com,06/17/2026,warm
LD-2937,CH-3,  LexCorp lead25  ,  lead2936@sales.net  ,2026-09-08,cold
LD-2938,CH-8,LEXCORP LEAD26,lead2937@leads.io,2026-08-22,warm
LD-2939,CH-2,Initech lead27,  lead2938@leads.io  ,2026-11-05,warm
LD-2940,CH-5,Globex lead28,lead2939@leads.io,07-11-2026,cold
LD-2941,CH-3,Globex lead29,lead2940@prospect.com,2026-08-15,HOT
LD-2942,CH-4,  Wayne Enterprises lead30  ,  lead2941@leads.io  ,2026-03-21,cold
LD-2943,CH-6,Wonka lead31,LEAD2942@SALES.NET,04/13/2025,cold
LD-2944,CH-7,VANDELAY LEAD32,LEAD2943@PROSPECT.COM,2026-09-17,warm
LD-2945,CH-7,Tyrell Corp lead33,lead2944@sales.net,01/05/2025,hot
LD-2946,CH-3,Weyland-Yutani lead34,LEAD2945@PROSPECT.COM,2026-12-07,warm
LD-2947,CH-1,Black Mesa lead35,LEAD2946@LEADS.IO,15-08-2026,cold
LD-2948,CH-2,Acme Corp lead36,lead2947@sales.net,2025-01-28,HOT
LD-2949,CH-3,BLUE SUN LEAD37,  lead2948@leads.io  ,2025-07-19,HOT
LD-2950,CH-5,  Globex lead38  ,  lead2949@sales.net  ,12/20/2026,warm
LD-2951,CH-8,  Oscorp lead39  ,lead2950@leads.io,01-12-2026,cold
LD-2952,CH-7,  Acme Corp lead40  ,  lead2951@sales.net  ,10-01-2026,warm
LD-2953,CH-4,Oscorp lead41,lead2952@prospect.com,2025-04-21,cold
LD-2954,CH-6,UMBRELLA CO LEAD42,LEAD2953@LEADS.IO,06/20/2026,HOT
LD-2955,CH-3,Hooli lead43,lead2954@sales.net,03-07-2025,cold
LD-2956,CH-7,  Wayne Enterprises lead44  ,lead2955@leads.io,08/07/2025,hot
LD-2957,CH-7,Weyland-Yutani lead45,  lead2956@prospect.com  ,2025-08-14,cold
LD-2958,CH-4,Hooli lead46,lead2957@prospect.com,2026-03-04,warm
LD-2959,CH-4,Blue Sun lead47,lead2958@prospect.com,02/04/2026,warm
LD-2960,CH-7,Tyrell Corp lead48,LEAD2959@PROSPECT.COM,07/10/2026,hot
LD-2961,CH-1,  LexCorp lead49  ,lead2960@leads.io,12/02/2025,warm
LD-2962,CH-6,DUNDER MIFFLIN LEAD50,lead2961@leads.io,2025-12-12,cold
LD-2963,CH-8,DUNDER MIFFLIN LEAD51,lead2962@leads.io,11/15/2025,cold
LD-2964,CH-6,WONKA LEAD52,lead2963@leads.io,12/28/2026,warm
LD-2965,CH-4,Globex lead53,lead2964@sales.net,2026-09-19,warm
LD-2966,CH-8,Wonka lead54,lead2965@leads.io,2026-07-09,warm
LD-2967,CH-8,Pied Piper lead55,lead2966@prospect.com,27-10-2026,warm
LD-2968,CH-4,Cyberdyne lead56,lead2967@prospect.com,2025-04-16,cold
LD-2969,CH-3,Globex lead57,lead2968@prospect.com,04/09/2025,cold
LD-2970,CH-7,Pied Piper lead58,lead2969@sales.net,11/23/2026,hot
LD-2971,CH-5,Acme Corp lead59,lead2970@prospect.com,03/18/2025,cold
LD-2972,CH-1,Black Mesa lead60,LEAD2971@LEADS.IO,2026-08-07,warm
LD-2973,CH-8,MASSIVE DYNAMIC LEAD61,lead2972@leads.io,2025-03-04,HOT
LD-2974,CH-8,Dunder Mifflin lead62,lead2973@leads.io,2026-01-16,cold
LD-2975,CH-1,HOOLI LEAD63,LEAD2974@PROSPECT.COM,01-08-2025,hot
LD-2976,CH-3,  Massive Dynamic lead64  ,LEAD2975@SALES.NET,2025-04-26,hot
LD-2977,CH-3,  LexCorp lead65  ,lead2976@prospect.com,2025-10-24,HOT
LD-2978,CH-6,Hooli lead66,lead2977@leads.io,2026-04-21,warm
LD-2979,CH-3,Pied Piper lead67,LEAD2978@PROSPECT.COM,2025-04-03,HOT
LD-2980,CH-5,  Blue Sun lead68  ,lead2979@leads.io,23-07-2026,warm
LD-2981,CH-5,Aperture lead69,lead2980@leads.io,2026-05-02,cold
LD-2982,CH-5,Cyberdyne lead70,lead2981@sales.net,10-01-2026,cold
LD-2983,CH-7,globex lead0,lead2982@prospect.com,2025-01-05,cold
LD-2984,CH-5,DUNDER MIFFLIN LEAD1,lead2983@leads.io,04-12-2026,HOT
LD-2985,CH-5,  Acme Corp lead2  ,  lead2984@sales.net  ,02/22/2025,cold
LD-2986,CH-7,Stark Industries lead3,lead2985@leads.io,2026-01-10,hot
LD-2987,CH-4,  LexCorp lead4  ,lead2986@prospect.com,05/01/2025,cold
LD-2988,CH-5,Acme Corp lead5,  lead2987@sales.net  ,2025-01-21,HOT
LD-2989,CH-3,Vandelay lead6,  lead2988@sales.net  ,2025-07-27,warm
LD-2990,CH-2,WAYNE ENTERPRISES LEAD7,LEAD2989@SALES.NET,2025-05-16,cold
LD-2991,CH-5,Massive Dynamic lead8,lead2990@sales.net,08/05/2026,warm
LD-2992,CH-6,Blue Sun lead9,lead2991@sales.net,2025-05-26,HOT
LD-2993,CH-5,Weyland-Yutani lead10,lead2992@prospect.com,04/19/2026,HOT
LD-2994,CH-1,initech lead11,LEAD2993@PROSPECT.COM,2026-04-08,HOT
LD-2995,CH-4,Vandelay lead12,lead2994@prospect.com,2025-06-19,cold
LD-2996,CH-3,Pied Piper lead13,lead2995@leads.io,2026-01-02,cold
LD-2997,CH-8,TYRELL CORP LEAD14,lead2996@leads.io,05/25/2025,cold
LD-2998,CH-7,  Acme Corp lead15  ,lead2997@sales.net,01-01-2025,hot
LD-2999,CH-3,Vandelay lead16,lead2998@leads.io,2026-03-13,HOT
LD-3000,CH-4,Cyberdyne lead17,lead2999@leads.io,03-08-2026,HOT
LD-3001,CH-3,Aperture lead18,lead3000@leads.io,2025-03-18,warm
LD-3002,CH-7,CYBERDYNE LEAD19,lead3001@prospect.com,2026-07-17,warm
LD-3003,CH-1,dunder mifflin lead20,lead3002@prospect.com,2025-07-26,warm
LD-3004,CH-4,  Pied Piper lead21  ,lead3003@leads.io,2025-05-19,hot
LD-3005,CH-1,BLUE SUN LEAD22,  lead3004@sales.net  ,2025-07-27,hot
LD-3006,CH-5,lexcorp lead23,lead3005@sales.net,2025-01-12,hot
LD-3007,CH-2,WONKA LEAD24,  lead3006@leads.io  ,2025-10-15,warm
LD-3008,CH-7,  Tyrell Corp lead25  ,lead3007@sales.net,2025-08-18,HOT
LD-3009,CH-8,tyrell corp lead26,lead3008@sales.net,2026-06-14,hot
LD-3010,CH-3,Umbrella Co lead27,lead3009@prospect.com,2025-01-20,cold
LD-3011,CH-8,Massive Dynamic lead28,lead3010@prospect.com,15-09-2026,HOT
LD-3012,CH-2,Pied Piper lead29,lead3011@leads.io,14-07-2025,hot
LD-3013,CH-3,Stark Industries lead30,lead3012@prospect.com,25-06-2025,cold
LD-3014,CH-5,BLACK MESA LEAD31,LEAD3013@LEADS.IO,02-09-2026,cold
LD-3015,CH-4,UMBRELLA CO LEAD32,lead3014@sales.net,2025-11-27,warm
LD-3016,CH-6,Wayne Enterprises lead33,lead3015@prospect.com,2025-01-28,cold
LD-3017,CH-8,Pied Piper lead34,lead3016@sales.net,07/15/2026,hot
LD-3018,CH-5,GLOBEX LEAD35,LEAD3017@SALES.NET,2026-04-09,HOT
LD-3019,CH-7,LexCorp lead36,lead3018@prospect.com,08/10/2025,cold
LD-3020,CH-2,Weyland-Yutani lead37,lead3019@sales.net,10/06/2026,HOT
LD-3021,CH-1,LexCorp lead38,lead3020@leads.io,07/05/2026,HOT
LD-3022,CH-2,Oscorp lead39,LEAD3021@PROSPECT.COM,2026-01-26,hot
LD-3023,CH-8,hooli lead40,lead3022@sales.net,01/03/2025,hot
LD-3024,CH-2,Dunder Mifflin lead41,LEAD3023@PROSPECT.COM,2026-11-27,HOT
LD-3025,CH-3,Stark Industries lead42,lead3024@sales.net,07/23/2026,hot
LD-3026,CH-2,  Wonka lead43  ,lead3025@sales.net,2025-02-09,cold
LD-3027,CH-1,Dunder Mifflin lead44,LEAD3026@LEADS.IO,2025-03-16,hot
LD-3028,CH-5,Oscorp lead45,LEAD3027@SALES.NET,2026-02-04,HOT
LD-3029,CH-4,BLUE SUN LEAD46,LEAD3028@LEADS.IO,11/07/2025,cold
LD-3030,CH-2,  Massive Dynamic lead47  ,lead3029@prospect.com,05/06/2025,cold
LD-3031,CH-6,Black Mesa lead48,lead3030@prospect.com,2026-03-10,hot
LD-3032,CH-5,Hooli lead49,lead3031@sales.net,2025-03-21,cold
LD-3033,CH-1,WEYLAND-YUTANI LEAD50,lead3032@prospect.com,2026-10-22,HOT
LD-3034,CH-7,LEXCORP LEAD51,lead3033@leads.io,18-08-2026,HOT
LD-3035,CH-4,Wonka lead52,lead3034@leads.io,2026-05-11,hot
LD-3036,CH-7,Acme Corp lead53,lead3035@sales.net,2025-05-13,HOT
LD-3037,CH-1,  Acme Corp lead54  ,lead3036@sales.net,22-05-2025,hot
LD-3038,CH-8,tyrell corp lead55,lead3037@prospect.com,11/02/2025,cold
LD-3039,CH-1,Initech lead56,LEAD3038@PROSPECT.COM,2025-09-13,cold
LD-3040,CH-3,Black Mesa lead57,  lead3039@leads.io  ,01/16/2026,warm
LD-3041,CH-2,Globex lead58,  lead3040@leads.io  ,11/05/2025,warm
LD-3042,CH-3,  Wonka lead59  ,lead3041@leads.io,02-11-2025,cold
LD-3043,CH-4,Dunder Mifflin lead60,  lead3042@sales.net  ,08/22/2025,warm
LD-3044,CH-2,Black Mesa lead61,LEAD3043@PROSPECT.COM,2025-02-12,cold
LD-3045,CH-2,BLUE SUN LEAD62,lead3044@prospect.com,02-09-2026,HOT
LD-3046,CH-3,LexCorp lead63,LEAD3045@PROSPECT.COM,16-12-2026,warm
LD-3047,CH-8,Pied Piper lead64,lead3046@prospect.com,17-12-2025,warm
LD-3048,CH-7,Umbrella Co lead65,  lead3047@leads.io  ,25-07-2026,hot
LD-3049,CH-7,VANDELAY LEAD66,LEAD3048@PROSPECT.COM,09-11-2026,hot
LD-3050,CH-5,Tyrell Corp lead67,LEAD3049@LEADS.IO,15-07-2026,hot
LD-3051,CH-8,HOOLI LEAD68,lead3050@sales.net,07/10/2026,warm
LD-3052,CH-6,Hooli lead69,LEAD3051@PROSPECT.COM,09/04/2025,cold
LD-3053,CH-5,Acme Corp lead70,  lead3052@sales.net  ,12/14/2026,hot
LD-3054,CH-8,Oscorp lead0,  lead3053@leads.io  ,2026-06-20,warm
LD-3055,CH-8,  Cyberdyne lead1  ,lead3054@prospect.com,08/12/2025,warm
LD-3056,CH-7,  Initech lead2  ,  lead3055@prospect.com  ,10/02/2025,hot
LD-3057,CH-2,GLOBEX LEAD3,lead3056@sales.net,2025-01-01,hot
LD-3058,CH-7,vandelay lead4,  lead3057@prospect.com  ,11/07/2025,warm
LD-3059,CH-3,INITECH LEAD5,lead3058@sales.net,06/19/2026,warm
LD-3060,CH-2,  Massive Dynamic lead6  ,lead3059@prospect.com,2026-11-11,cold
LD-3061,CH-4,  Tyrell Corp lead7  ,  lead3060@sales.net  ,02/10/2026,cold
LD-3062,CH-1,stark industries lead8,LEAD3061@PROSPECT.COM,01/07/2026,hot
LD-3063,CH-7,Blue Sun lead9,lead3062@prospect.com,2026-12-11,cold
LD-3064,CH-6,VANDELAY LEAD10,LEAD3063@PROSPECT.COM,26-10-2025,hot
LD-3065,CH-5,Initech lead11,LEAD3064@LEADS.IO,08/14/2025,HOT
LD-3066,CH-6,WONKA LEAD12,  lead3065@leads.io  ,10/09/2025,HOT
LD-3067,CH-5,DUNDER MIFFLIN LEAD13,  lead3066@leads.io  ,12-03-2025,warm
LD-3068,CH-2,Umbrella Co lead14,lead3067@sales.net,2026-05-27,HOT
LD-3069,CH-7,Dunder Mifflin lead15,lead3068@prospect.com,05-08-2026,cold
LD-3070,CH-7,Pied Piper lead16,  lead3069@sales.net  ,02/03/2025,HOT
LD-3071,CH-4,Blue Sun lead17,LEAD3070@PROSPECT.COM,02/05/2025,warm
LD-3072,CH-5,Wonka lead18,LEAD3071@PROSPECT.COM,10/16/2026,warm
LD-3073,CH-8,Wonka lead19,LEAD3072@PROSPECT.COM,2025-01-21,warm
LD-3074,CH-7,WONKA LEAD20,  lead3073@prospect.com  ,2026-04-03,hot
LD-3075,CH-7,  Vandelay lead21  ,lead3074@leads.io,02/07/2025,hot
LD-3076,CH-2,blue sun lead22,lead3075@leads.io,2026-01-26,warm
LD-3077,CH-4,TYRELL CORP LEAD23,  lead3076@sales.net  ,07-05-2026,hot
LD-3078,CH-1,Wayne Enterprises lead24,LEAD3077@LEADS.IO,2025-08-24,HOT
LD-3079,CH-3,Wayne Enterprises lead25,lead3078@leads.io,06/16/2025,hot
LD-3080,CH-3,ACME CORP LEAD26,lead3079@leads.io,07-01-2025,HOT
LD-3081,CH-6,GLOBEX LEAD27,lead3080@prospect.com,11/19/2026,cold
LD-3082,CH-8,  Aperture lead28  ,lead3081@sales.net,2026-02-03,HOT
LD-3083,CH-5,Globex lead29,LEAD3082@PROSPECT.COM,2025-08-08,cold
LD-3084,CH-8,wayne enterprises lead30,lead3083@prospect.com,28-02-2026,hot
LD-3085,CH-6,  Acme Corp lead31  ,lead3084@prospect.com,03/02/2025,cold
LD-3086,CH-1,wayne enterprises lead32,lead3085@prospect.com,2025-07-04,hot
LD-3087,CH-1,Tyrell Corp lead33,lead3086@sales.net,2025-12-21,HOT
LD-3088,CH-4,Globex lead34,lead3087@prospect.com,08/13/2025,cold
LD-3089,CH-7,DUNDER MIFFLIN LEAD35,  lead3088@prospect.com  ,2026-08-18,cold
LD-3090,CH-2,LEXCORP LEAD36,  lead3089@leads.io  ,02/17/2026,warm
LD-3091,CH-5,Stark Industries lead37,LEAD3090@LEADS.IO,14-05-2026,warm
LD-3092,CH-7,Umbrella Co lead38,lead3091@leads.io,03-03-2025,HOT
LD-3093,CH-7,  Tyrell Corp lead39  ,lead3092@leads.io,09/14/2026,hot
LD-3094,CH-2,  Globex lead40  ,lead3093@leads.io,2025-01-13,warm
LD-3095,CH-5,Umbrella Co lead41,lead3094@sales.net,2025-03-10,HOT
LD-3096,CH-4,dunder mifflin lead42,LEAD3095@LEADS.IO,08/22/2025,warm
LD-3097,CH-8,Initech lead43,lead3096@leads.io,2025-04-26,cold
LD-3098,CH-1,  Pied Piper lead44  ,lead3097@prospect.com,2026-01-03,warm
LD-3099,CH-8,Pied Piper lead45,  lead3098@leads.io  ,26-08-2025,cold
LD-3100,CH-2,  Vandelay lead46  ,lead3099@prospect.com,09/25/2026,cold
LD-3101,CH-3,vandelay lead47,  lead3100@sales.net  ,2025-05-20,HOT
LD-3102,CH-4,Aperture lead48,  lead3101@prospect.com  ,2026-02-24,HOT
LD-3103,CH-6,lexcorp lead49,lead3102@sales.net,11/19/2026,hot
LD-3104,CH-8,Wayne Enterprises lead50,  lead3103@sales.net  ,02/08/2025,cold
LD-3105,CH-3,  Cyberdyne lead51  ,lead3104@prospect.com,2025-05-17,HOT
LD-3106,CH-4,Hooli lead52,lead3105@leads.io,2025-09-27,cold
LD-3107,CH-2,Vandelay lead53,  lead3106@prospect.com  ,2026-12-21,cold
LD-3108,CH-5,Vandelay lead54,lead3107@prospect.com,03-11-2025,HOT
LD-3109,CH-5,Massive Dynamic lead55,LEAD3108@PROSPECT.COM,2026-12-12,hot
LD-3110,CH-2,Hooli lead56,LEAD3109@SALES.NET,05-08-2025,hot
LD-3111,CH-2,Acme Corp lead57,lead3110@prospect.com,08/08/2025,hot
LD-3112,CH-2,  LexCorp lead58  ,lead3111@leads.io,26-05-2025,warm
LD-3113,CH-3,INITECH LEAD59,lead3112@sales.net,2025-08-28,hot
LD-3114,CH-4,LexCorp lead60,lead3113@sales.net,2025-03-24,hot
LD-3115,CH-2,Vandelay lead61,lead3114@prospect.com,08/16/2025,cold
LD-3116,CH-7,Umbrella Co lead62,lead3115@prospect.com,12/08/2025,HOT
LD-3117,CH-7,UMBRELLA CO LEAD63,lead3116@prospect.com,21-02-2025,cold
